id,team_id,team_name,home_team,visiting_team,type,time,result,foul,yellow_card,red_card,possession,shot,pass,pass_rate,most,score,create_time,update_time
262,3,埃及,埃及,布基纳法索,球会友谊,2016/2/27 23:59:00,2-0,0,1,0,0.55,13(6),0(0),0,0,3,2018/3/9 09:56:31,2018/3/9 09:56:31
263,3,埃及,埃及,乍得,非洲预选,2015/11/18 00:30:00,4-0,0,1,0,0,0(0),0(0),0,0,10,2018/3/9 09:56:31,2018/3/9 09:56:31
264,3,埃及,乍得,埃及,非洲预选,2015/11/14 22:30:00,1-0,0,1,0,0,0(0),0(0),0,0,7,2018/3/9 09:56:31,2018/3/9 09:56:31
265,3,埃及,埃及,赞比亚,国际友谊,2015/10/12 01:00:00,3-0,0,0,0,0,0(0),0(0),0,0,2,2018/3/9 09:56:31,2018/3/9 09:56:31
266,3,埃及,埃及,坦桑尼亚,非洲杯,2015/6/15 01:00:00,3-0,0,0,0,0,0(0),0(0),0,0,15,2018/3/9 09:56:31,2018/3/9 09:56:31
267,3,埃及,埃及,马拉维,国际友谊,2015/6/8 23:59:00,2-1,0,0,0,0,0(0),0(0),0,0,9,2018/3/9 09:56:31,2018/3/9 09:56:31
268,3,埃及,埃及,赤道几内亚,国际友谊,2015/3/26 23:59:00,2-0,0,3,0,0,0(0),0(0),0,0,10,2018/3/9 09:56:31,2018/3/9 09:56:31
269,3,埃及,突尼斯,埃及,非洲杯,2014/11/20 03:00:00,2-1,0,5,0,0,0(0),0(0),0,0,6,2018/3/9 09:56:31,2018/3/9 09:56:31
270,3,埃及,埃及,塞内加尔,非洲杯,2014/11/16 01:00:00,0-1,0,1,0,0,0(0),0(0),0,0,5,2018/3/9 09:56:31,2018/3/9 09:56:31
271,3,埃及,埃及,博茨瓦纳,非洲杯,2014/10/16 01:00:00,2-0,0,0,0,0,0(0),0(0),0,0,6,2018/3/9 09:56:31,2018/3/9 09:56:31
272,3,埃及,博茨瓦纳,埃及,非洲杯,2014/10/11 00:30:00,0-2,0,0,0,0,0(0),0(0),0,0,13,2018/3/9 09:56:31,2018/3/9 09:56:31
273,3,埃及,埃及,突尼斯,非洲杯,2014/9/11 02:00:00,0-1,0,3,0,0,0(0),0(0),0,0,5,2018/3/9 09:56:31,2018/3/9 09:56:31
274,3,埃及,塞内加尔,埃及,非洲杯,2014/9/6 04:00:00,2-0,0,0,0,0,0(0),0(0),0,0,1,2018/3/9 09:56:31,2018/3/9 09:56:31
275,3,埃及,牙买加,埃及,国际友谊,2014/6/5 03:00:00,2-2,0,0,0,0,0(0),0(0),0,0,6,2018/3/9 09:56:31,2018/3/9 09:56:31
276,3,埃及,智利,埃及,国际友谊,2014/5/31 08:40:00,3-2,16,3,0,0.38,7(6),0(0),0,0,4,2018/3/9 09:56:31,2018/3/9 09:56:31
277,3,埃及,波黑,埃及,国际友谊,2014/3/6 01:30:00,0-2,0,2,0,0,0(0),0(0),0,0,0,2018/3/9 09:56:31,2018/3/9 09:56:31
278,3,埃及,加纳,埃及,球会友谊,2013/1/11 01:00:00,3-0,0,0,0,0,0(0),0(0),0,0,0,2018/3/9 09:56:31,2018/3/9 09:56:31
279,3,埃及,巴西,埃及,球会友谊,2011/11/15 01:00:00,2-0,9,3,1,0.53,9(3),0(0),0,0,5,2018/3/9 09:56:31,2018/3/9 09:56:31
280,4,乌拉圭,奥地利,乌拉圭,国际友谊,2017/11/15 03:45:00,2-1,7,0,0,0.45,8(4),0(0),0,0,1,2018/3/9 09:57:36,2018/3/9 09:57:36
281,4,乌拉圭,波兰,乌拉圭,国际友谊,2017/11/11 03:45:00,0-0,10,0,0,0.57,7(2),0(0),0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37
282,4,乌拉圭,乌拉圭,玻利维亚,南美预选,2017/10/11 07:30:00,4-2,9,0,0,0.55,20(13),0(0),0,0,7,2018/3/9 09:57:37,2018/3/9 09:57:37
283,4,乌拉圭,委内瑞拉,乌拉圭,南美预选,2017/10/6 05:00:00,0-0,16,1,0,0.53,11(3),0(0),0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37
284,4,乌拉圭,巴拉圭,乌拉圭,南美预选,2017/9/6 08:00:00,1-2,13,1,0,0.52,9(2),0(0),0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37
285,4,乌拉圭,乌拉圭,阿根廷,南美预选,2017/9/1 07:00:00,0-0,15,3,0,0.31,5(3),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
286,4,乌拉圭,意大利,乌拉圭,国际友谊,2017/6/8 02:45:00,3-0,13,1,0,0.47,5(2),500(418),0.84,1,3,2018/3/9 09:57:37,2018/3/9 09:57:37
287,4,乌拉圭,爱尔兰,乌拉圭,国际友谊,2017/6/5 01:00:00,3-1,10,0,0,0.4,5(2),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
288,4,乌拉圭,秘鲁,乌拉圭,南美预选,2017/3/29 10:15:00,2-1,15,3,1,0.47,9(4),0(0),0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37
289,4,乌拉圭,乌拉圭,巴西,南美预选,2017/3/24 07:00:00,1-4,16,3,0,0.47,13(5),0(0),0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37
290,4,乌拉圭,智利,乌拉圭,南美预选,2016/11/16 07:30:00,3-1,14,4,0,0.47,9(5),0(0),0,0,2,2018/3/9 09:57:37,2018/3/9 09:57:37
291,4,乌拉圭,乌拉圭,厄瓜多尔,南美预选,2016/11/11 07:00:00,2-1,20,1,0,0.47,7(3),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
292,4,乌拉圭,哥伦比亚,乌拉圭,南美预选,2016/10/12 04:30:00,2-2,16,4,0,0.39,10(4),302(196),0.65,1,4,2018/3/9 09:57:37,2018/3/9 09:57:37
293,4,乌拉圭,乌拉圭,委内瑞拉,南美预选,2016/10/7 07:00:00,3-0,20,1,0,0.49,16(7),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
294,4,乌拉圭,乌拉圭,巴拉圭,南美预选,2016/9/7 07:00:00,4-0,17,2,0,0.54,14(6),0(0),0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37
295,4,乌拉圭,阿根廷,乌拉圭,南美预选,2016/9/2 07:30:00,1-0,19,5,0,0.44,8(2),373(288),0.77,1,2,2018/3/9 09:57:37,2018/3/9 09:57:37
296,4,乌拉圭,乌拉圭,牙买加,美洲杯,2016/6/14 10:20:00,3-0,7,0,0,0.43,16(7),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
297,4,乌拉圭,乌拉圭,委内瑞拉,美洲杯,2016/6/10 07:30:00,0-1,14,0,0,0.53,13(1),0(0),0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37
298,4,乌拉圭,乌拉圭,墨西哥,美洲杯,2016/6/6 08:00:00,1-3,17,5,1,0.39,10(3),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
299,4,乌拉圭,乌拉圭,特立尼达和多巴哥,国际友谊,2016/5/28 07:00:00,3-1,10,0,0,0.69,21(6),0(0),0,0,13,2018/3/9 09:57:37,2018/3/9 09:57:37
300,4,乌拉圭,乌拉圭,秘鲁,南美预选,2016/3/30 07:00:00,1-0,7,0,0,0.53,14(7),0(0),0,0,7,2018/3/9 09:57:37,2018/3/9 09:57:37
301,4,乌拉圭,巴西,乌拉圭,南美预选,2016/3/26 08:45:00,2-2,16,1,0,0.43,12(7),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
302,4,乌拉圭,乌拉圭,智利,南美预选,2015/11/18 07:00:00,3-0,16,4,0,0.27,10(7),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
303,4,乌拉圭,厄瓜多尔,乌拉圭,南美预选,2015/11/13 05:00:00,2-1,11,2,0,0.39,9(3),0(0),0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37
304,4,乌拉圭,乌拉圭,哥伦比亚,南美预选,2015/10/14 07:00:00,3-0,20,1,0,0.34,12(4),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
305,4,乌拉圭,玻利维亚,乌拉圭,南美预选,2015/10/9 04:00:00,0-2,17,2,0,0.32,12(6),0(0),0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37
306,4,乌拉圭,哥斯达黎加,乌拉圭,国际友谊,2015/9/9 10:00:00,1-0,15,1,0,0.48,10(1),0(0),0,0,9,2018/3/9 09:57:37,2018/3/9 09:57:37
307,4,乌拉圭,巴拿马,乌拉圭,国际友谊,2015/9/5 09:35:00,0-1,35,2,0,0.46,11(4),0(0),0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37
308,4,乌拉圭,智利,乌拉圭,美洲杯,2015/6/25 07:30:00,1-0,18,5,2,0.2,6(2),160(82),0.51,1,2,2018/3/9 09:57:37,2018/3/9 09:57:37
309,4,乌拉圭,乌拉圭,巴拉圭,美洲杯,2015/6/21 03:00:00,1-1,14,3,0,0.53,13(4),360(265),0.74,1,5,2018/3/9 09:57:37,2018/3/9 09:57:37
310,4,乌拉圭,阿根廷,乌拉圭,美洲杯,2015/6/17 07:30:00,1-0,22,3,0,0.31,14(3),252(155),0.62,1,4,2018/3/9 09:57:37,2018/3/9 09:57:37
311,4,乌拉圭,乌拉圭,牙买加,美洲杯,2015/6/14 03:00:00,1-0,14,2,0,0.51,11(2),434(333),0.77,1,2,2018/3/9 09:57:37,2018/3/9 09:57:37
312,4,乌拉圭,乌拉圭,危地马拉,国际友谊,2015/6/7 06:05:00,5-1,9,1,0,0.51,20(8),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
313,4,乌拉圭,摩洛哥,乌拉圭,国际友谊,2015/3/29 03:00:00,0-1,19,1,0,0.33,6(1),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
314,4,乌拉圭,智利,乌拉圭,国际友谊,2014/11/19 08:10:00,1-2,0,3,0,0,0(0),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
315,4,乌拉圭,乌拉圭,哥斯达黎加,国际友谊,2014/11/14 07:10:00,3-3,0,0,0,0,0(0),0(0),0,0,8,2018/3/9 09:57:37,2018/3/9 09:57:37
316,4,乌拉圭,阿曼,乌拉圭,国际友谊,2014/10/13 22:30:00,0-3,0,1,0,0,0(0),0(0),0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37
317,4,乌拉圭,沙特阿拉伯,乌拉圭,国际友谊,2014/10/11 01:15:00,1-1,0,2,0,0,0(0),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
318,4,乌拉圭,韩国,乌拉圭,国际友谊,2014/9/8 19:00:00,0-1,4,0,0,0.51,4(0),0(0),0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37
319,4,乌拉圭,日本,乌拉圭,国际友谊,2014/9/5 18:25:00,0-2,17,1,0,0.49,8(3),0(0),0,0,2,2018/3/9 09:57:37,2018/3/9 09:57:37
320,4,乌拉圭,哥伦比亚,乌拉圭,世界杯,2014/6/29 04:00:00,2-0,17,2,0,0.46,16(9),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
321,4,乌拉圭,意大利,乌拉圭,世界杯,2014/6/25 00:00:00,0-1,20,2,0,0.45,14(9),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
322,4,乌拉圭,乌拉圭,英格兰,世界杯,2014/6/20 03:00:00,2-1,17,1,0,0.38,8(2),0(0),0,0,7,2018/3/9 09:57:37,2018/3/9 09:57:37
323,4,乌拉圭,乌拉圭,哥斯达黎加,世界杯,2014/6/15 03:00:00,1-3,20,3,1,0.52,9(5),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
324,4,乌拉圭,乌拉圭,斯洛文尼亚,国际友谊,2014/6/5 07:30:00,2-0,14,2,0,0.47,12(5),0(0),0,0,9,2018/3/9 09:57:37,2018/3/9 09:57:37
325,4,乌拉圭,乌拉圭,北爱尔兰,国际友谊,2014/5/31 07:30:00,1-0,14,1,0,0.56,20(5),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
326,4,乌拉圭,奥地利,乌拉圭,国际友谊,2014/3/6 03:30:00,1-1,20,2,0,0.5,10(3),0(0),0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37
327,4,乌拉圭,乌拉圭,约旦,世界杯附,2013/11/21 07:00:00,0-0,12,1,0,0.63,12(3),0(0),0,0,10,2018/3/9 09:57:37,2018/3/9 09:57:37
328,4,乌拉圭,约旦,乌拉圭,世界杯附,2013/11/13 23:00:00,0-5,19,0,0,0.52,14(9),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
329,4,乌拉圭,乌拉圭,阿根廷,南美预选,2013/10/16 07:30:00,3-2,22,0,0,0.32,16(4),0(0),0,0,7,2018/3/9 09:57:37,2018/3/9 09:57:37
330,4,乌拉圭,厄瓜多尔,乌拉圭,南美预选,2013/10/12 05:00:00,1-0,7,2,0,0.42,8(4),0(0),0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37
331,4,乌拉圭,乌拉圭,哥伦比亚,南美预选,2013/9/11 06:00:00,2-0,21,5,0,0.42,15(6),0(0),0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37
332,4,乌拉圭,秘鲁,乌拉圭,南美预选,2013/9/7 10:30:00,1-2,20,1,0,0.4,15(5),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
333,4,乌拉圭,日本,乌拉圭,麒麟杯,2013/8/14 18:20:00,2-4,0,0,0,0,0(0),0(0),0,0,0,2018/3/9 09:57:37,2018/3/9 09:57:37
334,4,乌拉圭,意大利,乌拉圭,洲际杯,2013/6/30 23:59:00,2-2,19,2,0,0.39,21(12),0(0),0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37
335,4,乌拉圭,巴西,乌拉圭,洲际杯,2013/6/27 03:00:00,2-1,24,2,0,0.32,9(4),0(0),0,0,8,2018/3/9 09:57:37,2018/3/9 09:57:37
336,4,乌拉圭,乌拉圭,塔希提群岛,洲际杯,2013/6/24 03:00:00,8-0,12,3,1,0.67,25(15),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
337,4,乌拉圭,尼日利亚,乌拉圭,洲际杯,2013/6/21 06:00:00,1-2,16,2,0,0.43,9(3),0(0),0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37
338,4,乌拉圭,西班牙,乌拉圭,洲际杯,2013/6/17 06:00:00,2-1,21,2,0,0.25,4(2),0(0),0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37
339,4,乌拉圭,委内瑞拉,乌拉圭,南美预选,2013/6/12 08:00:00,0-1,17,3,0,0.32,4(1),0(0),0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37
340,4,乌拉圭,乌拉圭,法国,球会友谊,2013/6/6 03:00:00,1-0,0,1,0,0,0(0),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
341,4,乌拉圭,智利,乌拉圭,南美预选,2013/3/27 07:30:00,2-0,13,4,1,0.43,9(2),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
342,4,乌拉圭,乌拉圭,巴拉圭,南美预选,2013/3/23 06:00:00,1-1,18,4,1,0.57,19(5),0(0),0,0,10,2018/3/9 09:57:37,2018/3/9 09:57:37
343,4,乌拉圭,西班牙,乌拉圭,球会友谊,2013/2/7 02:00:00,3-1,18,1,1,0.31,8(3),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
344,4,乌拉圭,波兰,乌拉圭,球会友谊,2012/11/15 03:45:00,1-3,11,1,1,0.41,8(1),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
345,4,乌拉圭,玻利维亚,乌拉圭,南美预选,2012/10/17 04:00:00,4-1,13,1,1,0.46,16(8),0(0),0,0,10,2018/3/9 09:57:37,2018/3/9 09:57:37
346,4,乌拉圭,阿根廷,乌拉圭,南美预选,2012/10/13 08:00:00,3-0,15,4,1,0.41,4(2),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
347,4,乌拉圭,乌拉圭,厄瓜多尔,南美预选,2012/9/12 05:30:00,1-1,16,4,0,0.48,10(6),0(0),0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37
348,4,乌拉圭,哥伦比亚,乌拉圭,南美预选,2012/9/8 04:30:00,4-0,17,1,0,0.6,8(2),0(0),0,0,2,2018/3/9 09:57:37,2018/3/9 09:57:37
349,4,乌拉圭,法国,乌拉圭,球会友谊,2012/8/16 03:00:00,0-0,13,3,1,0.35,6(1),0(0),0,0,2,2018/3/9 09:57:37,2018/3/9 09:57:37
350,4,乌拉圭,乌拉圭,委内瑞拉,南美预选,2012/6/3 02:00:00,1-1,7,0,2,0.34,1(0),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
351,4,乌拉圭,俄罗斯,乌拉圭,球会友谊,2012/5/26 00:45:00,1-1,0,0,0,0,0(0),0(0),0,0,2,2018/3/9 09:57:37,2018/3/9 09:57:37
352,4,乌拉圭,罗马尼亚,乌拉圭,球会友谊,2012/3/1 02:30:00,1-1,12,1,0,0.37,11(4),0(0),0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37
353,4,乌拉圭,乌拉圭,智利,南美预选,2011/11/12 06:00:00,4-0,11,2,2,0.74,21(12),0(0),0,0,7,2018/3/9 09:57:37,2018/3/9 09:57:37
354,4,乌拉圭,巴拉圭,乌拉圭,南美预选,2011/10/12 06:45:00,1-1,13,3,1,0.46,6(2),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
355,4,乌拉圭,乌拉圭,巴拉圭,美洲杯,2011/7/25 03:00:00,3-0,8,4,1,0.57,11(8),0(0),0,0,11,2018/3/9 09:57:37,2018/3/9 09:57:37
356,4,乌拉圭,乌拉圭,秘鲁,美洲杯,2011/7/20 08:45:00,2-0,18,1,1,0.54,10(8),0(0),0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37
357,4,乌拉圭,阿根廷,乌拉圭,美洲杯,2011/7/17 06:15:00,1-1,25,3,1,0.44,8(2),0(0),0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37
358,4,乌拉圭,乌拉圭,墨西哥,美洲杯,2011/7/13 08:45:00,1-0,7,1,1,0.32,3(2),0(0),0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37
359,4,乌拉圭,乌拉圭,智利,美洲杯,2011/7/9 06:15:00,1-1,12,5,0,0.5,6(2),0(0),0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37
360,4,乌拉圭,乌拉圭,秘鲁,美洲杯,2011/7/5 06:15:00,1-1,9,1,1,0.43,8(5),0(0),0,0,10,2018/3/9 09:57:37,2018/3/9 09:57:37
361,5,葡萄牙,葡萄牙,美国,国际友谊,2017/11/15 04:45:00,1-1,18,0,0,0.58,12(6),0(0),0,0,8,2018/3/9 10:02:01,2018/3/9 10:02:01
362,5,葡萄牙,葡萄牙,沙特阿拉伯,国际友谊,2017/11/11 04:45:00,3-0,11,1,0,0.59,27(9),0(0),0,0,10,2018/3/9 10:02:01,2018/3/9 10:02:01
363,5,葡萄牙,葡萄牙,瑞士,欧洲预选,2017/10/11 02:45:00,2-0,15,1,0,0.51,10(5),473(397),0.84,1,4,2018/3/9 10:02:01,2018/3/9 10:02:01
364,5,葡萄牙,安道尔,葡萄牙,欧洲预选,2017/10/8 02:45:00,0-2,9,0,0,0.8,17(5),0(0),0,0,5,2018/3/9 10:02:01,2018/3/9 10:02:01
365,5,葡萄牙,匈牙利,葡萄牙,欧洲预选,2017/9/4 02:45:00,0-1,7,1,0,0.66,22(5),0(0),0,0,11,2018/3/9 10:02:01,2018/3/9 10:02:01
366,5,葡萄牙,葡萄牙,法罗群岛,欧洲预选,2017/9/1 02:45:00,5-1,6,1,0,0.72,21(12),0(0),0,0,5,2018/3/9 10:02:01,2018/3/9 10:02:01
367,5,葡萄牙,葡萄牙,墨西哥,洲际杯,2017/7/2 20:00:00,1-1,20,1,1,0.57,15(3),0(0),0,0,10,2018/3/9 10:02:01,2018/3/9 10:02:01
368,5,葡萄牙,葡萄牙,智利,洲际杯,2017/6/29 02:00:00,0-0,11,2,0,0.43,12(4),0(0),0,0,5,2018/3/9 10:02:01,2018/3/9 10:02:01
369,5,葡萄牙,新西兰,葡萄牙,洲际杯,2017/6/24 23:00:00,0-4,5,2,0,0.62,16(10),0(0),0,0,12,2018/3/9 10:02:01,2018/3/9 10:02:01
370,5,葡萄牙,俄罗斯,葡萄牙,洲际杯,2017/6/21 23:00:00,0-1,10,2,0,0.51,11(6),0(0),0,0,2,2018/3/9 10:02:01,2018/3/9 10:02:01
371,5,葡萄牙,葡萄牙,墨西哥,洲际杯,2017/6/18 23:00:00,2-2,14,2,0,0.42,11(5),0(0),0,0,2,2018/3/9 10:02:01,2018/3/9 10:02:01
372,5,葡萄牙,拉脱维亚,葡萄牙,欧洲预选,2017/6/10 02:45:00,0-3,13,2,0,0.67,18(11),0(0),0,0,8,2018/3/9 10:02:01,2018/3/9 10:02:01
373,5,葡萄牙,葡萄牙,塞浦路斯,国际友谊,2017/6/3 23:00:00,4-0,15,0,0,0.63,8(5),0(0),0,0,8,2018/3/9 10:02:01,2018/3/9 10:02:01
374,5,葡萄牙,葡萄牙,瑞典,国际友谊,2017/3/29 02:45:00,2-3,12,0,0,0.61,7(3),0(0),0,0,6,2018/3/9 10:02:01,2018/3/9 10:02:01
375,5,葡萄牙,葡萄牙,匈牙利,欧洲预选,2017/3/26 03:45:00,3-0,13,0,0,0.57,16(5),0(0),0,0,5,2018/3/9 10:02:01,2018/3/9 10:02:01
376,5,葡萄牙,葡萄牙,拉脱维亚,欧洲预选,2016/11/14 03:45:00,4-1,7,1,0,0.71,23(11),0(0),0,0,8,2018/3/9 10:02:01,2018/3/9 10:02:01
377,5,葡萄牙,法罗群岛,葡萄牙,欧洲预选,2016/10/11 02:45:00,0-6,14,2,0,0.68,23(11),0(0),0,0,4,2018/3/9 10:02:01,2018/3/9 10:02:01
378,5,葡萄牙,葡萄牙,安道尔,欧洲预选,2016/10/8 02:45:00,6-0,15,1,0,0.83,40(15),0(0),0,0,18,2018/3/9 10:02:01,2018/3/9 10:02:01
379,5,葡萄牙,瑞士,葡萄牙,欧洲预选,2016/9/7 02:45:00,2-0,10,1,0,0.52,27(2),0(0),0,0,11,2018/3/9 10:02:01,2018/3/9 10:02:01
380,5,葡萄牙,葡萄牙,直布罗陀,国际友谊,2016/9/2 02:45:00,5-0,4,0,0,0.77,38(8),0(0),0,0,20,2018/3/9 10:02:01,2018/3/9 10:02:01
381,5,葡萄牙,法国,葡萄牙,欧洲杯,2016/7/11 03:00:00,0-0,12,6,0,0.44,10(3),577(481),0.83,1,5,2018/3/9 10:02:01,2018/3/9 10:02:01
382,5,葡萄牙,葡萄牙,威尔士,欧洲杯,2016/7/7 03:00:00,2-0,10,2,0,0.45,18(6),393(325),0.83,1,6,2018/3/9 10:02:01,2018/3/9 10:02:01
383,5,葡萄牙,葡萄牙,波兰,欧洲杯,2016/7/1 03:00:00,1-1,11,2,0,0.49,19(5),575(480),0.83,1,6,2018/3/9 10:02:01,2018/3/9 10:02:01
384,5,葡萄牙,克罗地亚,葡萄牙,欧洲杯,2016/6/26 03:00:00,0-0,28,1,0,0.42,6(2),498(372),0.75,1,1,2018/3/9 10:02:01,2018/3/9 10:02:01
385,5,葡萄牙,匈牙利,葡萄牙,欧洲杯,2016/6/22 23:59:00,3-3,8,0,0,0.65,18(7),520(455),0.88,1,9,2018/3/9 10:02:01,2018/3/9 10:02:01
386,5,葡萄牙,葡萄牙,奥地利,欧洲杯,2016/6/19 03:00:00,0-0,15,2,0,0.65,22(8),534(448),0.84,1,10,2018/3/9 10:02:01,2018/3/9 10:02:01
387,5,葡萄牙,葡萄牙,冰岛,欧洲杯,2016/6/15 03:00:00,1-1,9,0,0,0.71,26(9),623(553),0.89,1,11,2018/3/9 10:02:01,2018/3/9 10:02:01
388,5,葡萄牙,葡萄牙,爱沙尼亚,国际友谊,2016/6/9 02:45:00,7-0,8,0,0,0.64,22(10),0(0),0,0,9,2018/3/9 10:02:01,2018/3/9 10:02:01
389,5,葡萄牙,英格兰,葡萄牙,国际友谊,2016/6/3 02:45:00,1-0,9,1,1,0.44,7(0),355(267),0.75,1,2,2018/3/9 10:02:01,2018/3/9 10:02:01
390,5,葡萄牙,葡萄牙,挪威,国际友谊,2016/5/30 03:45:00,3-0,12,0,0,0.57,7(3),0(0),0,0,5,2018/3/9 10:02:01,2018/3/9 10:02:01
391,5,葡萄牙,葡萄牙,比利时,国际友谊,2016/3/30 02:45:00,2-1,0,1,0,0.41,15(7),0(0),0,0,2,2018/3/9 10:02:01,2018/3/9 10:02:01
392,5,葡萄牙,葡萄牙,保加利亚,国际友谊,2016/3/26 04:45:00,0-1,9,1,0,0.7,23(11),0(0),0,0,19,2018/3/9 10:02:01,2018/3/9 10:02:01
393,5,葡萄牙,卢森堡,葡萄牙,国际友谊,2015/11/18 03:30:00,0-2,16,1,0,0.54,20(5),0(0),0,0,7,2018/3/9 10:02:01,2018/3/9 10:02:01
394,5,葡萄牙,俄罗斯,葡萄牙,国际友谊,2015/11/14 22:00:00,1-0,0,1,0,0,0(0),0(0),0,0,2,2018/3/9 10:02:01,2018/3/9 10:02:01
395,5,葡萄牙,塞尔维亚,葡萄牙,欧洲杯,2015/10/11 23:59:00,1-2,13,5,0,0.5,9(7),0(0),0,0,0,2018/3/9 10:02:01,2018/3/9 10:02:01
396,5,葡萄牙,葡萄牙,丹麦,欧洲杯,2015/10/9 02:45:00,1-0,8,1,0,0.58,16(10),0(0),0,0,6,2018/3/9 10:02:01,2018/3/9 10:02:01
397,5,葡萄牙,阿尔巴尼亚,葡萄牙,欧洲杯,2015/9/8 02:45:00,0-1,11,1,0,0.5,15(7),0(0),0,0,5,2018/3/9 10:02:01,2018/3/9 10:02:01
398,5,葡萄牙,葡萄牙,法国,国际友谊,2015/9/5 02:45:00,0-1,14,1,0,0.42,10(1),393(310),0.79,1,4,2018/3/9 10:02:01,2018/3/9 10:02:01
399,5,葡萄牙,意大利,葡萄牙,国际友谊,2015/6/17 02:30:00,0-1,15,2,0,0.44,12(4),0(0),0,0,0,2018/3/9 10:02:01,2018/3/9 10:02:01
400,5,葡萄牙,阿美尼亚,葡萄牙,欧洲杯,2015/6/13 23:59:00,2-3,14,2,1,0.49,8(4),0(0),0,0,6,2018/3/9 10:02:01,2018/3/9 10:02:01
401,5,葡萄牙,葡萄牙,佛得角,国际友谊,2015/4/1 03:45:00,0-2,12,1,1,0.59,14(3),0(0),0,0,9,2018/3/9 10:02:01,2018/3/9 10:02:01
402,5,葡萄牙,葡萄牙,塞尔维亚,欧洲杯,2015/3/30 02:45:00,2-1,7,2,0,0.55,10(9),0(0),0,0,8,2018/3/9 10:02:01,2018/3/9 10:02:01
403,5,葡萄牙,阿根廷,葡萄牙,国际友谊,2014/11/19 03:45:00,0-1,19,2,0,0.35,4(1),264(176),0.67,1,2,2018/3/9 10:02:01,2018/3/9 10:02:01
404,5,葡萄牙,葡萄牙,阿美尼亚,欧洲杯,2014/11/15 03:45:00,1-0,0,5,0,0,0(0),0(0),0,0,7,2018/3/9 10:02:01,2018/3/9 10:02:01
405,5,葡萄牙,丹麦,葡萄牙,欧洲杯,2014/10/15 02:45:00,0-1,15,1,0,0.44,11(5),365(266),0.73,1,4,2018/3/9 10:02:01,2018/3/9 10:02:01
